category,domain,use_case_key,title,description,status,evidence,module_registry_key,priority,updated_at,module_demo_evidence,completion_interpretation,required_demo_story,required_tests,proposed_test_result,required_log,next_step
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-business-account-connections,Business Account Connections,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Real: social_account table (real OAuth connection state per platform) + provisioning flow (/admin/social/provisioning) track real business account connections, not fabricated.",,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Business Account Connections; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-capability-matrix-critical-architecture,Capability Matrix — Critical Architecture,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Duplicate concept of already-credited Platform Capability Matrix -- PLATFORM_CONFIG, sourced from Postiz's own real provider code.",,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Capability Matrix — Critical Architecture; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-channel-health-matrix,Channel Health Matrix,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Real: /admin/social/page.tsx shows live provider config health per platform (postiz_provider_status), fetched from /api/social/setup -- real health matrix, no synthetic data.",,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Channel Health Matrix; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-channel-registry,Channel Registry,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Duplicate concept of already-credited Platform Capability Matrix/social_platform_capability -- PLATFORM_CONFIG (src/domain/social/SocialAccount.ts), from this domain's separate source conversation.",,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Channel Registry; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-channels-to-put-under-the-tower,Channels to Put Under the Tower,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real: PLATFORM_CONFIG (src/domain/social/SocialAccount.ts) IS the concrete list of channels this tower governs (facebook, instagram, linkedin, etc., each with real capability data), not an abstract diagram. Reconciled 2026-09-03.",,low,2026-09-03T18:37:50.097757+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Channels to Put Under the Tower; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-connection-health,Connection Health,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Same artifact as Channel Health Matrix -- live postiz_provider_status per-connection health, /admin/social/page.tsx.",,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Connection Health; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-executive-dashboard,Executive Dashboard,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Duplicate concept of already-credited Content Command Center -- /admin/social/page.tsx (provider health, campaign queue, approvals, platform matrix, automation tier ladder).",,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Executive Dashboard; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-facebook-control-view,Facebook Control View,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,Real: src/app/admin/social/[platform]/page.tsx (platform=facebook) IS the Facebook control view -- overview/viral-signals/influencer tabs scoped to that platform's real data.,,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Facebook Control View; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-instagram-control-view,Instagram Control View,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,Real: same [platform] page shell (platform=instagram) -- per-user requirement that each platform gets its own page with feature tabs.,,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Instagram Control View; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-linkedin-control-view,LinkedIn Control View,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,Real: same [platform] page shell (platform=linkedin).,,low,2026-09-02T19:09:27.723505+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes LinkedIn Control View; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Omnichannel / All-Channel Digital Control Tower,chatgpt:6a97442b-134-main-navigation,Main Navigation,"Sub-feature of ""Omnichannel / All-Channel Digital Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: the Social nav section in admin layout (Scheduler, Meta Setup, per-platform pages, Content Library) already credited under Module 4 -- Post Management's Navigation row, same real artifact.",,low,2026-09-03T18:37:50.097757+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Main Navigation; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
