app,module_key,module,registry_claim,demo_evidence_tier,latest_pass,latest_fail,latest_skip,user_ui_registry_flag,admin_ui_registry_flag,business_use_case,user_story,input,process,output,customer_operation,admin_operation,pipeline_operation,agentic_operation,demo_script,integration,existing_gaps,documentation_gaps,source,last_registry_verification,required_acceptance,test_data_requirement,test_log_requirement
sohamyoga-frontend,order-fulfillment-management,Order Fulfillment Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,order-refund-integration,Order Refund Integration,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,order-return-management,Order Return Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,order-state-machine,Order State Machine,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,paid-ads,Paid Ads Management,partial,PARTIAL_OR_GATED,0,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,"Admin clicks + New Campaign, fills name/type/daily budget, creates a real draft campaign (verified live: POST 201, visible in the Campaigns tab). AI Generate Ad is honestly disabled -- no image-generation service (ComfyUI) is connected.",campaign-health-audit,Not established by registry; require planner/tool/result/recovery trace,[],[],"Campaign creation now real; launching a campaign to a real ad platform (Meta/Google/TikTok) is still not possible -- zero ad-platform API clients exist anywhere, confirmed by grep.

UPDATE 2026-09-01: Prompt-based dynamic ad creative built -- src/domain/ads/AdCreativeGenerator.ts, real Ollama generation targeting business type + age group, wired into the previously-aspirational ""Ad Copy Generation"" AI Engine tile (was 0 ads generated for its whole existence, now real). Verified live: same prompt genuinely produces different tone per age group. Still missing: no POST endpoint exists to create ad groups via the UI (found live during this verification) -- structural gap, not related to the new generator.",user_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,chat session 2026-08-31 fix -- New Campaign button wired to a real POST /api/ads/campaigns,2026-08-31T15:02:32.485344+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,physical-digital-service-fulfillment,Physical/Digital/Service Fulfillment,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,physical-product-fulfillment,Physical Product Fulfillment,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,platform-setup-center,Platform Setup & Integration Center,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,"Real, mandatory checklist of every platform (40 total: 35 social from ref_social_platform + Google Ads, Meta Ads, Novu, SMTP, Twilio, MCP-external-12, ERPNext) with exact credential fields, setup instructions, use cases, demo scenarios, automation job, and monitoring query, plus an actual credential-entry UI with a real per-platform connection test.",NOT DOCUMENTED,Real credential values typed into the per-platform form,"Test Connection makes a real lightweight API call before saving; Save upserts credential_values and recomputes status off the merged, not just this call's, credential set",A working tested connection for 4 platforms today; an accurate checklist entry for the other 36,NOT DOCUMENTED,"Admin visits /admin/platform-setup: Dashboard (totals), Setup Checklist (expandable per-platform credential form plus Test Connection, Save, Activate/Deactivate), Use Cases, Demo Scenarios (honestly labeled runnable-today vs blocked), Reports (which automation job consumes each platform), Monitoring (real copy-paste SQL health-check per platform).",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Only discord/telegram/mastodon/bluesky have a real Test Connection implementation. The other 36 platforms either need env-var deployment changes (ads/email/calling/mcp) or a real client that does not exist yet. Verified live end-to-end 2026-09-01 against the real sohamyoga-openbao container: credential save -> real vault write -> real audit event; test connection -> real vault read -> real HTTP call to a mock webhook -> status correctly promoted to verified; unsupported-platform and missing-credential paths both honestly rejected, never faked.",user_flow; user_story; demo_use_cases,Session decision log 2026-09-01 (Platform Setup and Integration Center build),,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,poll-management,Poll Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,True,True,"Single-question, single-choice audience polls with real-time vote counts.","As a student, I want to vote in a quick poll and see the live results, so I can see how my class feels about a topic.",A question + 2+ options + target segment.,"Real-time vote tally via LEFT JOIN poll_option/poll_vote, grouped per option.","Live vote counts per option, hasVoted flag for the current user.","Customer sees active polls on /community/polls, votes once (or more if allowed), sees live results immediately after voting.","Admin creates a poll with options and a target segment (all/students/enrolled_in_class) on /admin/polls, activates it, closes it when done.",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,"[{""flow"": ""Teacher asks a quick single-choice question, students vote, results shown live"", ""name"": ""Class feedback poll""}]",[],No scheduled job (none needed — it is fully request-driven); no poll analytics/export beyond live counts.,,chat session correction 2026-08-31 (previously miscategorized as not found),2026-08-31T05:30:21.834653+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,post-management,Post Management,real,HISTORICAL_TEST_PASS_DEMO_UNVERIFIED,21,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Built 2026-09-08. Closes: ""Social scheduler exists; no unified generic post entity across content types."" The real fix reuses two already-real tables rather than inventing a duplicate ""post"" entity: content_calendar_entry (the cross-content-type scheduling record this session already gave a real Grid/List UI, spanning social_post/email/sms/blog/banner/event/workshop/retreat via its content_type column) now actually LINKS to content_variant (the real cross-platform content-body table, adapted_content/platform, previously only reachable from campaign-brief flows) -- closing the gap between ""a scheduling entry"" and ""a post with real content attached"", which is what ""unified generic post entity"" means in practice. GET /api/admin/marketing-calendar now returns a variants picker list plus a per-entry contentPreview (platform + truncated real body) via a LEFT JOIN; POST and PATCH now accept/persist contentVariantId (previously accepted by neither route, despite the column existing on content_calendar_entry since its original migration). Added a Content picker to the create/edit form and a preview snippet on each list entry. Also fixed the same drag-drop-reschedule footgun documented for content-calendar itself: rescheduleTo() now resends contentVariantId so dragging an entry to a new day no longer silently unlinks its content (the PATCH route sets content_variant_id via plain assignment, not COALESCE). Verified live end-to-end with real temporary data: a real content_variant + a real linked content_calendar_entry, confirmed the exact JOIN query the API uses returns the correct platform+content preview; confirmed clearing content_variant_id (the ""unlink content"" path) works. Page returns HTTP 200. TypeScript compiles clean. All test data deleted afterward.",user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,docs/advanced-management-feature-list-gap-analysis.md,2026-09-08T10:34:36.454234+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,price-index,Price Index,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,pricing-management,Pricing Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Full flow/schema/demo detail not yet cataloged (code real: pricing_plan_master/price, /admin/pricing, cross-portal read job).",user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,docs/chatgpt-extracts/twenty-five-item-advanced-management-list.md,2026-08-31T05:30:21.839531+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
